id_beneficiario,id_projeto,nome,cpf,dt_nascimento,sexo,escolaridade,renda_mensal,faixa_renda,chefe_familia,dt_cadastro
2603,23,Beatriz Oliveira,654.670.618-10,1998-04-26,F,Fundamental,860.06,Até R$ 2.640,S,2022-08-12
2604,23,Lucas Alves,599.419.446-97,1967-01-18,M,Médio,5851.4,De R$ 4.401 a R$ 8.000,S,2022-06-28
2605,23,Ana Santos,840.600.469-48,1974-04-14,F,Superior,6060.48,De R$ 4.401 a R$ 8.000,S,2022-08-31
2606,23,Rafael Oliveira,774.985.812-18,1984-09-16,M,Superior,4614.76,De R$ 4.401 a R$ 8.000,N,2022-09-05
2607,23,Amanda Silva,898.200.464-31,1971-10-22,F,Pós-graduação,7096.01,De R$ 4.401 a R$ 8.000,N,2022-07-31
2608,23,Ricardo Costa,156.592.647-53,1975-04-29,F,Médio,6741.7,De R$ 4.401 a R$ 8.000,S,2022-05-25
2609,23,Larissa Rodrigues,245.343.805-81,2011-05-24,M,Pós-graduação,7766.69,De R$ 4.401 a R$ 8.000,S,2022-09-08
2610,23,Juliana Ferreira,556.708.257-39,1964-05-23,M,Pós-graduação,6528.47,De R$ 4.401 a R$ 8.000,N,2022-06-10
2611,23,Diego Ferreira,612.820.202-89,1984-01-13,F,Fundamental,6138.99,De R$ 4.401 a R$ 8.000,S,2022-08-23
2612,23,Vanessa Costa,608.723.967-71,1963-12-22,M,Fundamental,6001.04,De R$ 4.401 a R$ 8.000,S,2022-08-19
2613,23,João Santos,968.675.258-80,1966-08-09,F,Médio,4914.49,De R$ 4.401 a R$ 8.000,S,2022-07-19
2614,23,Camila Silva,951.375.689-92,1973-05-27,M,Pós-graduação,7780.63,De R$ 4.401 a R$ 8.000,N,2022-09-28
2615,23,Carlos Ferreira,648.746.480-51,1974-06-28,M,Fundamental,5072.41,De R$ 4.401 a R$ 8.000,N,2022-07-15
2616,23,Maria Souza,715.268.119-69,2014-03-21,F,Pós-graduação,5450.66,De R$ 4.401 a R$ 8.000,N,2022-11-16
2617,23,Pedro Oliveira,406.674.930-69,1969-12-06,M,Pós-graduação,7963.42,De R$ 4.401 a R$ 8.000,S,2022-08-28
2618,23,Maria Alves,658.343.809-18,1971-09-09,M,Superior,3289.95,De R$ 2.641 a R$ 4.400,N,2022-09-14
2619,23,Felipe Rodrigues,591.275.869-43,1981-02-20,F,Médio,6270.02,De R$ 4.401 a R$ 8.000,N,2022-07-11
2620,23,Rafael Rodrigues,631.607.268-87,1990-09-26,F,Superior,6991.48,De R$ 4.401 a R$ 8.000,N,2022-06-19
2621,23,Pedro Lima,630.987.792-92,1990-04-14,M,Médio,7308.83,De R$ 4.401 a R$ 8.000,S,2022-07-18
2622,23,Ana Souza,228.400.582-84,1984-03-29,F,Fundamental,7482.29,De R$ 4.401 a R$ 8.000,S,2022-06-03
2623,23,Rafael Santos,529.815.462-71,2010-12-03,M,Pós-graduação,2866.98,De R$ 2.641 a R$ 4.400,N,2022-06-23
2624,23,Patrícia Costa,811.897.810-27,1985-11-01,M,Superior,7128.66,De R$ 4.401 a R$ 8.000,N,2022-10-21
2625,23,Ricardo Costa,900.713.336-16,1973-10-18,M,Superior,7444.47,De R$ 4.401 a R$ 8.000,S,2022-06-16
2626,23,Ricardo Santos,827.216.870-68,1989-10-16,M,Médio,1867.82,Até R$ 2.640,N,2022-08-09
2627,23,Amanda Costa,685.906.113-11,1965-11-27,M,Superior,2662.1,De R$ 2.641 a R$ 4.400,S,2022-10-25
2628,23,Amanda Nascimento,640.854.379-67,1979-12-26,F,Médio,2365.48,Até R$ 2.640,S,2022-10-16
2629,23,Amanda Nascimento,527.800.525-98,2008-04-30,F,Pós-graduação,5389.07,De R$ 4.401 a R$ 8.000,S,2022-08-20
2630,23,Ana Oliveira,270.541.887-30,1982-05-10,F,Pós-graduação,7013.92,De R$ 4.401 a R$ 8.000,S,2022-09-02
2631,23,Beatriz Oliveira,719.676.116-83,1989-02-08,M,Fundamental,876.3,Até R$ 2.640,N,2022-08-06
2632,23,Pedro Souza,249.562.615-72,2000-08-31,M,Superior,3727.37,De R$ 2.641 a R$ 4.400,N,2022-07-27
2633,23,Pedro Oliveira,756.354.227-61,1964-09-16,F,Médio,5943.67,De R$ 4.401 a R$ 8.000,S,2022-09-09
2634,23,Juliana Nascimento,330.736.301-49,1999-09-25,M,Pós-graduação,7642.63,De R$ 4.401 a R$ 8.000,S,2022-07-31
2635,23,Vanessa Oliveira,910.805.455-32,1988-08-29,F,Médio,6946.44,De R$ 4.401 a R$ 8.000,N,2022-09-15
2636,23,Larissa Santos,326.352.120-71,1977-10-10,M,Superior,2586.46,Até R$ 2.640,N,2022-07-24
2637,23,Ricardo Costa,417.203.965-32,1978-09-05,M,Superior,1163.41,Até R$ 2.640,N,2022-07-25
2638,23,Diego Ferreira,295.831.938-68,1961-12-10,M,Fundamental,5361.5,De R$ 4.401 a R$ 8.000,S,2022-07-19
2639,23,Maria Costa,149.228.354-26,1991-02-12,F,Fundamental,1122.72,Até R$ 2.640,S,2022-09-23
2640,23,Marcos Ferreira,647.979.610-16,1968-01-20,F,Fundamental,3432.59,De R$ 2.641 a R$ 4.400,N,2022-06-29
2641,25,Patrícia Souza,172.180.707-89,1986-11-02,M,Superior,7613.38,De R$ 4.401 a R$ 8.000,N,2018-03-12
2642,25,Larissa Silva,597.889.629-19,1971-10-22,M,Médio,3109.34,De R$ 2.641 a R$ 4.400,N,2018-02-23
2643,25,Ricardo Souza,725.360.880-18,1991-05-03,F,Fundamental,5951.58,De R$ 4.401 a R$ 8.000,N,2018-08-14
2644,25,Amanda Ferreira,608.224.501-65,2004-08-09,M,Médio,6979.91,De R$ 4.401 a R$ 8.000,S,2018-04-30
2645,25,Felipe Santos,862.520.237-19,1996-09-29,F,Pós-graduação,2571.43,Até R$ 2.640,S,2018-05-09
2646,25,Ana Rodrigues,546.174.420-15,1971-10-16,F,Médio,866.66,Até R$ 2.640,S,2018-05-09
2647,25,Patrícia Alves,928.467.783-93,2014-06-19,F,Pós-graduação,4849.11,De R$ 4.401 a R$ 8.000,N,2018-03-09
2648,25,Beatriz Costa,124.617.143-85,1987-06-17,M,Fundamental,2166.9,Até R$ 2.640,S,2018-03-10
2649,25,Felipe Santos,969.151.850-37,1985-07-11,M,Pós-graduação,6310.09,De R$ 4.401 a R$ 8.000,S,2018-07-05
2650,25,Juliana Costa,772.217.495-41,2013-04-12,M,Pós-graduação,2291.29,Até R$ 2.640,N,2018-07-05
2651,25,Marcos Costa,710.146.458-90,1991-08-10,M,Pós-graduação,1437.88,Até R$ 2.640,N,2018-05-31
2652,25,Lucas Costa,590.280.636-14,2009-12-14,M,Pós-graduação,4661.38,De R$ 4.401 a R$ 8.000,S,2018-06-22
2653,25,Diego Santos,789.784.985-47,1974-01-18,F,Médio,6733.68,De R$ 4.401 a R$ 8.000,S,2018-06-15
2654,25,Pedro Silva,577.628.328-13,1978-11-28,M,Fundamental,3332.28,De R$ 2.641 a R$ 4.400,N,2018-07-22
2655,25,Larissa Nascimento,698.743.683-57,1999-10-13,M,Superior,7656.56,De R$ 4.401 a R$ 8.000,N,2018-05-01
2656,25,Felipe Rodrigues,181.366.496-71,2014-07-04,F,Fundamental,4750.1,De R$ 4.401 a R$ 8.000,N,2018-05-26
2657,25,Felipe Rodrigues,481.170.989-81,2007-04-07,F,Pós-graduação,4508.74,De R$ 4.401 a R$ 8.000,S,2018-03-11
2658,25,Felipe Silva,459.784.722-56,1998-02-15,F,Médio,2991.12,De R$ 2.641 a R$ 4.400,N,2018-04-22
2659,25,Camila Lima,702.250.116-14,1968-01-08,M,Superior,4427.22,De R$ 4.401 a R$ 8.000,N,2018-06-07
2660,25,Beatriz Lima,889.580.820-71,1989-09-20,F,Médio,6260.64,De R$ 4.401 a R$ 8.000,S,2018-08-10
2661,25,Bruno Alves,592.210.706-30,1977-12-12,F,Fundamental,1515.84,Até R$ 2.640,N,2018-05-01
2662,25,Fernanda Silva,972.205.247-43,2009-02-12,M,Médio,4259.5,De R$ 2.641 a R$ 4.400,N,2018-05-03
2663,25,João Ferreira,402.704.132-74,1990-03-27,M,Médio,3113.0,De R$ 2.641 a R$ 4.400,N,2018-05-31
2664,25,Larissa Rodrigues,238.417.486-22,2001-02-09,F,Médio,2505.69,Até R$ 2.640,S,2018-04-10
2665,25,Ricardo Silva,128.130.694-20,1985-04-22,F,Médio,2590.86,Até R$ 2.640,N,2018-03-30
2666,25,Ricardo Silva,603.808.831-45,1987-07-24,M,Pós-graduação,5252.92,De R$ 4.401 a R$ 8.000,N,2018-05-09
2667,25,Patrícia Oliveira,624.734.608-98,1984-05-09,M,Superior,3775.85,De R$ 2.641 a R$ 4.400,S,2018-07-01
2668,25,Lucas Oliveira,444.258.563-51,2014-05-02,F,Fundamental,6548.82,De R$ 4.401 a R$ 8.000,S,2018-04-01
2669,25,Fernanda Lima,393.139.481-58,1971-06-06,F,Pós-graduação,2598.64,Até R$ 2.640,S,2018-04-06
2670,25,Marcos Alves,677.854.144-43,1992-03-30,M,Médio,1367.45,Até R$ 2.640,S,2018-05-15
2671,25,Felipe Silva,826.655.920-24,1966-03-25,M,Médio,3772.29,De R$ 2.641 a R$ 4.400,S,2018-06-22
2672,25,Juliana Rodrigues,750.728.134-84,2007-04-19,F,Médio,4783.94,De R$ 4.401 a R$ 8.000,N,2018-03-11
2673,25,Patrícia Nascimento,430.949.664-46,1989-04-12,F,Superior,1811.85,Até R$ 2.640,S,2018-02-21
2674,25,Juliana Alves,252.357.649-79,1972-12-26,F,Médio,1952.51,Até R$ 2.640,S,2018-04-21
2675,25,Maria Souza,475.142.331-19,2001-05-27,M,Fundamental,2489.88,Até R$ 2.640,S,2018-05-26
2676,25,Carlos Souza,906.224.718-41,1994-02-24,F,Fundamental,5345.35,De R$ 4.401 a R$ 8.000,N,2018-03-11
2677,25,Maria Alves,681.953.862-25,1962-03-14,M,Médio,2698.6,De R$ 2.641 a R$ 4.400,N,2018-05-25
2678,25,Pedro Rodrigues,519.673.665-95,2013-10-05,M,Superior,1829.7,Até R$ 2.640,S,2018-03-01
2679,25,Juliana Santos,302.873.171-76,1979-10-11,M,Fundamental,2685.2,De R$ 2.641 a R$ 4.400,S,2018-05-08
2680,25,Amanda Santos,814.820.337-30,1960-11-14,F,Fundamental,7631.2,De R$ 4.401 a R$ 8.000,N,2018-07-18
2681,25,Camila Silva,614.469.524-10,1960-03-13,F,Fundamental,3029.97,De R$ 2.641 a R$ 4.400,N,2018-06-14
2682,25,Larissa Rodrigues,639.317.170-12,1968-12-23,M,Fundamental,2930.57,De R$ 2.641 a R$ 4.400,N,2018-05-19
2683,25,Bruno Oliveira,882.256.568-51,1994-12-18,F,Superior,2756.72,De R$ 2.641 a R$ 4.400,S,2018-06-14
2684,25,Beatriz Rodrigues,371.364.733-90,1984-01-07,F,Fundamental,996.71,Até R$ 2.640,S,2018-04-22
2685,25,Ricardo Costa,865.729.395-21,2014-08-02,M,Pós-graduação,1567.11,Até R$ 2.640,N,2018-03-08
2686,25,Ana Lima,271.536.877-67,1960-05-21,F,Médio,6800.88,De R$ 4.401 a R$ 8.000,S,2018-08-16
2687,25,Bruno Costa,347.189.801-14,2009-12-05,M,Fundamental,1127.41,Até R$ 2.640,N,2018-08-01
2688,25,Carlos Oliveira,429.331.505-14,1989-10-23,F,Superior,2926.32,De R$ 2.641 a R$ 4.400,S,2018-03-05
2689,25,Larissa Costa,575.713.407-81,1985-03-14,F,Superior,3973.85,De R$ 2.641 a R$ 4.400,N,2018-06-30
2690,25,Ricardo Costa,927.209.125-16,1966-03-22,F,Pós-graduação,4164.54,De R$ 2.641 a R$ 4.400,S,2018-03-08
2691,25,Ricardo Rodrigues,420.687.417-86,1999-11-17,M,Médio,4301.26,De R$ 2.641 a R$ 4.400,S,2018-06-11
2692,25,Maria Rodrigues,209.687.820-64,2007-05-09,M,Fundamental,1543.5,Até R$ 2.640,N,2018-07-25
2693,25,Maria Souza,393.400.188-55,1962-02-13,F,Pós-graduação,2025.59,Até R$ 2.640,N,2018-04-30
2694,25,Larissa Souza,779.678.847-62,1980-05-28,F,Superior,2473.01,Até R$ 2.640,S,2018-04-17
2695,25,Bruno Silva,938.316.844-39,2010-12-01,F,Médio,7896.6,De R$ 4.401 a R$ 8.000,S,2018-03-04
2696,25,Vanessa Nascimento,284.493.741-61,1987-11-29,F,Médio,5243.76,De R$ 4.401 a R$ 8.000,N,2018-03-18
2697,25,Camila Lima,206.565.321-82,2002-11-06,F,Pós-graduação,5462.68,De R$ 4.401 a R$ 8.000,S,2018-04-28
2698,25,Fernanda Lima,911.864.931-81,2005-06-12,F,Pós-graduação,4366.23,De R$ 2.641 a R$ 4.400,N,2018-08-06
2699,25,Fernanda Rodrigues,774.931.497-80,1981-11-08,F,Fundamental,6816.27,De R$ 4.401 a R$ 8.000,N,2018-08-16
2700,25,Ricardo Souza,690.305.910-25,1967-01-07,F,Pós-graduação,7935.44,De R$ 4.401 a R$ 8.000,N,2018-02-26
2701,25,Marcos Alves,756.203.589-39,1998-08-13,F,Pós-graduação,842.22,Até R$ 2.640,S,2018-03-20
2702,25,Amanda Silva,502.814.930-85,1970-11-23,M,Superior,3597.78,De R$ 2.641 a R$ 4.400,N,2018-05-29
2703,25,Vanessa Alves,810.710.558-11,1987-02-12,M,Superior,3684.64,De R$ 2.641 a R$ 4.400,N,2018-05-21
2704,25,Ricardo Nascimento,834.343.356-94,2003-08-08,M,Pós-graduação,835.3,Até R$ 2.640,S,2018-07-06
2705,25,Vanessa Oliveira,470.429.229-87,1995-06-13,M,Superior,3662.24,De R$ 2.641 a R$ 4.400,S,2018-07-27
2706,25,João Silva,149.782.182-24,1975-07-30,M,Fundamental,3603.9,De R$ 2.641 a R$ 4.400,N,2018-06-06
2707,25,Vanessa Rodrigues,297.675.364-42,1966-08-15,M,Médio,3790.0,De R$ 2.641 a R$ 4.400,S,2018-04-18
2708,25,Diego Alves,243.770.882-34,1960-02-09,F,Pós-graduação,1137.53,Até R$ 2.640,S,2018-08-11
2709,25,Bruno Oliveira,301.790.323-19,2010-04-20,M,Superior,6939.42,De R$ 4.401 a R$ 8.000,N,2018-07-03
2710,25,Camila Lima,743.522.976-56,1971-03-15,F,Pós-graduação,4355.29,De R$ 2.641 a R$ 4.400,S,2018-07-23
2711,25,Maria Alves,660.239.999-27,1972-06-04,M,Pós-graduação,1710.41,Até R$ 2.640,S,2018-03-10
2712,25,Patrícia Souza,224.592.493-18,2007-03-19,M,Fundamental,6036.09,De R$ 4.401 a R$ 8.000,S,2018-04-07
2713,25,Carlos Costa,722.344.533-74,1997-02-03,M,Superior,2684.95,De R$ 2.641 a R$ 4.400,S,2018-06-03
2714,25,Ana Lima,250.330.900-83,2001-06-27,M,Médio,3928.73,De R$ 2.641 a R$ 4.400,S,2018-05-16
2715,25,Diego Oliveira,750.924.511-68,1972-07-20,M,Médio,6476.44,De R$ 4.401 a R$ 8.000,N,2018-07-22
2716,25,Juliana Nascimento,966.739.681-51,1981-07-26,M,Médio,4119.89,De R$ 2.641 a R$ 4.400,N,2018-04-06
2717,25,Juliana Souza,800.632.385-41,1997-03-08,F,Pós-graduação,6283.59,De R$ 4.401 a R$ 8.000,S,2018-03-19
2718,25,Ricardo Lima,147.536.363-13,1966-09-03,M,Superior,3025.59,De R$ 2.641 a R$ 4.400,N,2018-06-20
2719,25,Amanda Ferreira,708.791.775-98,1967-08-22,M,Pós-graduação,6854.56,De R$ 4.401 a R$ 8.000,S,2018-06-21
2720,25,Rafael Silva,275.464.690-22,2007-08-10,M,Fundamental,4248.15,De R$ 2.641 a R$ 4.400,N,2018-05-28
2721,25,Carlos Costa,282.841.506-60,1981-02-11,M,Médio,4169.33,De R$ 2.641 a R$ 4.400,S,2018-04-07
2722,25,Maria Alves,915.106.279-89,1989-01-24,F,Superior,4462.78,De R$ 4.401 a R$ 8.000,N,2018-06-17
2723,25,Vanessa Lima,716.950.467-72,1980-05-25,F,Superior,5994.68,De R$ 4.401 a R$ 8.000,S,2018-07-12
2724,25,Camila Souza,798.187.175-18,1973-02-06,F,Médio,2634.96,Até R$ 2.640,N,2018-06-14
2725,25,Larissa Costa,251.463.502-93,1961-01-23,F,Pós-graduação,2372.61,Até R$ 2.640,S,2018-03-16
2726,25,Diego Souza,847.970.264-36,1974-05-20,M,Fundamental,3426.33,De R$ 2.641 a R$ 4.400,S,2018-07-07
2727,25,Ricardo Silva,860.620.816-28,1963-11-08,M,Superior,3402.75,De R$ 2.641 a R$ 4.400,S,2018-06-28
2728,25,Lucas Santos,140.583.799-76,2001-11-01,M,Fundamental,2406.84,Até R$ 2.640,S,2018-07-30
2729,25,Felipe Ferreira,880.397.657-54,1999-08-07,M,Médio,2452.6,Até R$ 2.640,S,2018-06-18
2730,25,Rafael Rodrigues,965.123.663-47,1971-12-31,M,Pós-graduação,847.4,Até R$ 2.640,N,2018-08-09
2731,25,Lucas Rodrigues,727.814.540-36,1966-03-22,F,Superior,3945.35,De R$ 2.641 a R$ 4.400,S,2018-03-30
2732,25,Maria Silva,118.472.182-14,1989-05-10,M,Superior,3345.07,De R$ 2.641 a R$ 4.400,N,2018-03-22
2733,25,Lucas Lima,806.148.113-36,1971-07-23,F,Fundamental,3890.78,De R$ 2.641 a R$ 4.400,N,2018-03-24
2734,25,João Oliveira,863.769.641-39,1971-07-29,M,Médio,2532.52,Até R$ 2.640,N,2018-08-11
2735,25,Juliana Lima,567.438.926-36,1972-10-08,M,Pós-graduação,7115.52,De R$ 4.401 a R$ 8.000,S,2018-07-11
2736,25,Carlos Costa,826.505.326-25,1962-09-14,F,Pós-graduação,7024.18,De R$ 4.401 a R$ 8.000,N,2018-07-10
2737,25,Pedro Silva,354.311.978-10,2002-04-11,F,Superior,6033.56,De R$ 4.401 a R$ 8.000,N,2018-04-23
2738,25,Patrícia Santos,546.500.370-84,1965-10-07,F,Fundamental,7588.65,De R$ 4.401 a R$ 8.000,S,2018-08-12
2739,25,Amanda Alves,128.202.437-93,2009-01-13,M,Pós-graduação,2869.24,De R$ 2.641 a R$ 4.400,N,2018-05-05
2740,25,Felipe Oliveira,628.103.700-26,1972-10-20,F,Fundamental,4976.77,De R$ 4.401 a R$ 8.000,S,2018-05-20
2741,25,Ana Nascimento,925.517.730-83,1960-07-17,F,Fundamental,3088.53,De R$ 2.641 a R$ 4.400,S,2018-03-21
2742,25,Amanda Ferreira,263.814.350-99,1989-08-06,M,Médio,6822.49,De R$ 4.401 a R$ 8.000,S,2018-05-12
2743,25,Beatriz Rodrigues,763.555.751-48,2005-02-22,M,Superior,6829.66,De R$ 4.401 a R$ 8.000,N,2018-03-04
2744,25,Patrícia Oliveira,448.864.991-96,1987-06-17,M,Superior,4378.0,De R$ 2.641 a R$ 4.400,S,2018-03-17
2745,25,Amanda Oliveira,936.432.427-74,1967-10-19,F,Médio,1633.84,Até R$ 2.640,N,2018-06-12
2746,25,Lucas Costa,141.326.184-66,2008-09-27,F,Fundamental,4775.58,De R$ 4.401 a R$ 8.000,S,2018-02-23
2747,25,Marcos Alves,916.619.107-85,1982-11-07,F,Fundamental,7341.03,De R$ 4.401 a R$ 8.000,N,2018-03-07
2748,25,Fernanda Oliveira,723.325.476-99,1987-10-07,F,Superior,6753.08,De R$ 4.401 a R$ 8.000,N,2018-07-20
2749,25,Marcos Nascimento,516.553.428-66,1976-03-29,F,Fundamental,1125.41,Até R$ 2.640,S,2018-08-11
2750,25,Vanessa Alves,328.118.825-49,1976-11-24,F,Pós-graduação,6453.83,De R$ 4.401 a R$ 8.000,N,2018-03-26
2751,25,Amanda Santos,189.498.100-80,1999-09-01,F,Pós-graduação,7093.15,De R$ 4.401 a R$ 8.000,S,2018-03-17
2752,25,Lucas Oliveira,219.895.310-35,1991-04-11,F,Pós-graduação,5546.94,De R$ 4.401 a R$ 8.000,S,2018-02-19
2753,25,Camila Costa,797.866.172-26,2006-02-11,M,Fundamental,2209.45,Até R$ 2.640,N,2018-04-30
2754,25,Carlos Lima,848.957.685-87,1995-01-10,F,Médio,7298.03,De R$ 4.401 a R$ 8.000,N,2018-03-16
2755,25,João Lima,316.633.793-72,1989-06-16,F,Médio,5810.71,De R$ 4.401 a R$ 8.000,N,2018-08-01
2756,25,Larissa Costa,624.767.207-79,2010-04-24,F,Médio,6997.62,De R$ 4.401 a R$ 8.000,N,2018-05-30
2757,25,Vanessa Silva,760.104.581-40,1981-10-10,F,Superior,1168.28,Até R$ 2.640,N,2018-04-29
2758,25,Juliana Souza,383.212.970-15,1988-01-18,F,Pós-graduação,4130.39,De R$ 2.641 a R$ 4.400,S,2018-06-07
2759,25,Amanda Souza,769.337.404-67,1972-02-25,F,Fundamental,3576.33,De R$ 2.641 a R$ 4.400,N,2018-02-25
2760,25,Vanessa Alves,314.725.628-52,1983-03-31,M,Pós-graduação,2596.3,Até R$ 2.640,N,2018-05-22
2761,25,Camila Alves,874.328.788-73,2005-06-02,F,Pós-graduação,6956.52,De R$ 4.401 a R$ 8.000,S,2018-05-25
2762,25,Beatriz Souza,793.139.600-98,2002-10-15,M,Fundamental,4588.98,De R$ 4.401 a R$ 8.000,N,2018-08-03
2763,25,Camila Rodrigues,497.196.802-91,1968-10-11,M,Superior,6605.87,De R$ 4.401 a R$ 8.000,S,2018-08-01
2764,25,Diego Lima,497.697.260-29,1960-03-26,M,Médio,4341.89,De R$ 2.641 a R$ 4.400,N,2018-05-01
2765,25,Beatriz Costa,695.701.718-53,1961-03-23,M,Superior,2501.33,Até R$ 2.640,S,2018-04-06
2766,25,Fernanda Costa,422.300.262-68,1980-02-11,M,Superior,1426.39,Até R$ 2.640,N,2018-03-20
2767,25,Fernanda Souza,708.806.154-34,1985-07-18,M,Médio,5286.1,De R$ 4.401 a R$ 8.000,S,2018-04-27
2768,25,Pedro Costa,911.727.437-14,2003-04-01,M,Superior,4308.55,De R$ 2.641 a R$ 4.400,N,2018-05-23
2769,25,João Oliveira,137.141.520-24,1990-12-03,F,Superior,5803.0,De R$ 4.401 a R$ 8.000,S,2018-04-08
2770,25,Juliana Ferreira,677.380.918-70,1997-07-05,F,Fundamental,7815.5,De R$ 4.401 a R$ 8.000,S,2018-03-17
2771,25,Rafael Santos,750.251.589-96,2009-06-07,M,Pós-graduação,4858.77,De R$ 4.401 a R$ 8.000,N,2018-02-25
2772,25,Carlos Oliveira,272.990.253-79,1999-04-05,M,Fundamental,6091.59,De R$ 4.401 a R$ 8.000,N,2018-05-27
2773,25,Diego Ferreira,354.787.104-42,1986-07-23,F,Superior,2839.64,De R$ 2.641 a R$ 4.400,N,2018-05-16
2774,25,Fernanda Costa,317.822.440-64,2012-02-03,M,Pós-graduação,3197.36,De R$ 2.641 a R$ 4.400,N,2018-06-22
2775,25,Pedro Lima,337.761.240-72,2008-05-07,F,Médio,5161.15,De R$ 4.401 a R$ 8.000,S,2018-04-26
2776,25,Larissa Oliveira,810.859.944-41,1996-11-16,F,Pós-graduação,1054.63,Até R$ 2.640,S,2018-06-06
2777,25,Lucas Oliveira,163.677.554-57,2010-06-29,F,Fundamental,925.08,Até R$ 2.640,N,2018-03-16
2778,25,João Costa,758.573.124-18,2001-01-29,F,Fundamental,6367.46,De R$ 4.401 a R$ 8.000,S,2018-02-27
2779,25,Beatriz Souza,416.726.133-68,1965-01-03,F,Pós-graduação,2291.89,Até R$ 2.640,S,2018-03-19
2780,25,Maria Alves,764.298.802-40,1994-04-22,M,Fundamental,2112.71,Até R$ 2.640,S,2018-07-15
2781,25,Rafael Oliveira,215.102.970-53,1993-11-26,M,Fundamental,6439.02,De R$ 4.401 a R$ 8.000,N,2018-03-11
2782,25,Felipe Silva,986.156.672-26,1974-04-27,M,Médio,2048.02,Até R$ 2.640,N,2018-06-11
2783,25,João Ferreira,392.735.673-51,1985-02-04,F,Pós-graduação,2109.18,Até R$ 2.640,S,2018-07-08
2784,25,Beatriz Oliveira,262.809.776-76,1973-01-12,M,Fundamental,1247.4,Até R$ 2.640,S,2018-06-05
2785,25,Pedro Souza,525.820.529-56,2011-10-04,F,Médio,4784.53,De R$ 4.401 a R$ 8.000,N,2018-06-23
2786,25,Vanessa Costa,938.809.941-12,1996-08-19,F,Superior,894.61,Até R$ 2.640,N,2018-03-29
2787,25,Amanda Oliveira,470.572.322-67,1983-01-23,F,Superior,7401.07,De R$ 4.401 a R$ 8.000,N,2018-06-24
2788,25,Juliana Silva,552.103.929-99,2009-02-11,F,Pós-graduação,7324.21,De R$ 4.401 a R$ 8.000,N,2018-06-20
2789,25,João Costa,188.245.729-75,2001-12-29,F,Médio,4098.67,De R$ 2.641 a R$ 4.400,N,2018-03-29
2790,25,Rafael Oliveira,624.915.250-61,1995-10-14,M,Pós-graduação,4561.66,De R$ 4.401 a R$ 8.000,N,2018-03-20
2791,25,Amanda Lima,986.604.176-92,1999-04-03,F,Fundamental,993.29,Até R$ 2.640,N,2018-05-28
2792,25,Ana Lima,176.806.959-92,1995-09-09,F,Pós-graduação,4707.79,De R$ 4.401 a R$ 8.000,N,2018-06-18
2793,25,Maria Oliveira,577.696.636-34,2011-10-14,M,Médio,6834.42,De R$ 4.401 a R$ 8.000,N,2018-03-24
2794,25,Ricardo Ferreira,788.802.376-20,2009-12-09,F,Fundamental,5729.93,De R$ 4.401 a R$ 8.000,S,2018-07-15
2795,25,Rafael Alves,797.367.669-12,2014-03-07,F,Fundamental,1416.32,Até R$ 2.640,S,2018-06-18
2796,25,Patrícia Rodrigues,993.205.475-31,1960-02-08,M,Pós-graduação,5783.4,De R$ 4.401 a R$ 8.000,N,2018-08-03
2797,25,João Rodrigues,946.392.159-46,1969-04-13,M,Médio,6016.62,De R$ 4.401 a R$ 8.000,N,2018-07-08
2798,25,Camila Nascimento,488.563.816-29,2011-12-11,F,Pós-graduação,3485.53,De R$ 2.641 a R$ 4.400,S,2018-08-08
2799,25,Maria Santos,135.948.684-10,1964-10-25,M,Pós-graduação,3158.17,De R$ 2.641 a R$ 4.400,S,2018-03-17
2800,25,Marcos Silva,843.280.112-57,2004-07-12,M,Médio,4797.92,De R$ 4.401 a R$ 8.000,N,2018-08-07
2801,25,Lucas Lima,820.799.732-32,1985-12-06,M,Fundamental,4870.49,De R$ 4.401 a R$ 8.000,S,2018-08-09
2802,25,Bruno Ferreira,739.909.717-70,1975-06-11,F,Pós-graduação,5264.75,De R$ 4.401 a R$ 8.000,N,2018-07-31
2803,25,Felipe Ferreira,709.987.866-67,1980-08-21,F,Superior,7050.72,De R$ 4.401 a R$ 8.000,S,2018-05-17
2804,25,Rafael Souza,785.764.269-17,1973-07-30,F,Fundamental,3561.76,De R$ 2.641 a R$ 4.400,N,2018-05-01
2805,25,Beatriz Rodrigues,398.140.912-97,1970-02-19,F,Fundamental,3314.4,De R$ 2.641 a R$ 4.400,S,2018-04-20
2806,25,Rafael Lima,989.554.908-64,2001-02-20,F,Pós-graduação,7549.51,De R$ 4.401 a R$ 8.000,N,2018-07-04
2807,25,Patrícia Silva,957.642.427-53,1970-05-03,F,Fundamental,6153.5,De R$ 4.401 a R$ 8.000,N,2018-05-06
2808,25,Marcos Alves,405.730.840-60,2013-09-17,M,Superior,5532.55,De R$ 4.401 a R$ 8.000,N,2018-07-18
2809,25,Beatriz Ferreira,615.510.275-46,1963-02-16,M,Superior,4511.66,De R$ 4.401 a R$ 8.000,N,2018-04-24
2810,25,Vanessa Nascimento,691.671.547-36,1983-10-27,M,Superior,3181.05,De R$ 2.641 a R$ 4.400,N,2018-04-21
2811,25,Camila Nascimento,211.199.219-21,1988-06-20,M,Superior,1846.57,Até R$ 2.640,S,2018-07-04
2812,25,Felipe Alves,724.667.784-51,1982-06-15,M,Médio,3754.58,De R$ 2.641 a R$ 4.400,S,2018-04-21
